trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.6, 'e': 0.8310273589761731}",20,0,-44.898479400128195,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
186,False,"{'a': 0.6, 'e': 0.8301963316171969}",30,4,-120.9096693652967,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 2}",1
187,False,"{'a': 0.6, 'e': 0.8293661352855797}",30,7,-26.044192806988043,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 0}",1
188,False,"{'a': 0.6, 'e': 0.8285367691502942}",20,0,-44.69623798784257,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
189,False,"{'a': 0.6, 'e': 0.8277082323811439}",20,0,-80.13956128503575,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
190,False,"{'a': 0.6, 'e': 0.8268805241487627}",30,3,-53.35476732691776,"{0: 20, 1: 2, 2: 3, 3: 2, 4: 0}",1
191,False,"{'a': 0.6, 'e': 0.826053643624614}",25,0,-105.5204558501477,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
192,False,"{'a': 0.6, 'e': 0.8252275899809893}",20,0,-152.95345451783697,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
193,False,"{'a': 0.6, 'e': 0.8244023623910083}",25,0,-44.869313728008166,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
194,False,"{'a': 0.6, 'e': 0.8235779600286173}",30,0,-73.41163415869495,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
195,False,"{'a': 0.6, 'e': 0.8227543820685886}",25,0,-100.46500585804449,"{0: 18, 1: 1, 2: 2, 3: 3, 4: 1}",0
196,False,"{'a': 0.6, 'e': 0.8219316276865201}",25,0,-128.6227760645237,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
197,False,"{'a': 0.6, 'e': 0.8211096960588335}",25,0,-92.53127064908682,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
198,False,"{'a': 0.6, 'e': 0.8202885863627748}",20,0,-104.23301345502061,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
199,False,"{'a': 0.6, 'e': 0.819468297776412}",25,0,-64.63821003478452,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
200,False,"{'a': 0.6, 'e': 0.8186488294786356}",30,0,-125.06688332946443,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
201,False,"{'a': 0.6, 'e': 0.8178301806491569}",30,0,-87.60529552934943,"{0: 20, 1: 5, 2: 3, 3: 1, 4: 1}",0
202,False,"{'a': 0.6, 'e': 0.8170123504685077}",20,0,-96.14387255737127,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
203,False,"{'a': 0.6, 'e': 0.8161953381180392}",25,0,-120.9833573458772,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
204,False,"{'a': 0.6, 'e': 0.8153791427799212}",25,0,-101.01948812052359,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
205,False,"{'a': 0.6, 'e': 0.8145637636371413}",30,0,-137.20984249384463,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
206,False,"{'a': 0.6, 'e': 0.8137491998735041}",20,0,-139.16029224594715,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
207,False,"{'a': 0.6, 'e': 0.8129354506736306}",25,0,-61.778118404423694,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
208,False,"{'a': 0.6, 'e': 0.812122515222957}",20,0,-175.44372073354165,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 3}",0
209,False,"{'a': 0.6, 'e': 0.8113103927077341}",20,0,-102.77307747292775,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
210,False,"{'a': 0.6, 'e': 0.8104990823150263}",25,0,-131.82854538928905,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
211,False,"{'a': 0.6, 'e': 0.8096885832327113}",25,0,-54.69214624381794,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
212,False,"{'a': 0.6, 'e': 0.8088788946494786}",20,0,-69.57387548263033,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
213,False,"{'a': 0.6, 'e': 0.8080700157548291}",20,0,-121.50299688417385,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
214,False,"{'a': 0.6, 'e': 0.8072619457390743}",30,0,-99.0086253751958,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
215,False,"{'a': 0.6, 'e': 0.8064546837933352}",20,0,-114.16273934994877,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
216,False,"{'a': 0.6, 'e': 0.8056482291095418}",20,0,2.8989865478449297,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
217,False,"{'a': 0.6, 'e': 0.8048425808804324}",25,13,-27.002384377320347,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
218,False,"{'a': 0.6, 'e': 0.8040377382995519}",20,10,-40.43573753268683,"{0: 5, 1: 0, 2: 5, 3: 0, 4: 0}",1
219,False,"{'a': 0.6, 'e': 0.8032337005612523}",20,12,-34.37424235126306,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
220,False,"{'a': 0.6, 'e': 0.8024304668606911}",25,0,-103.74012676350628,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
221,False,"{'a': 0.6, 'e': 0.8016280363938304}",20,0,-145.85624025927143,"{0: 9, 1: 2, 2: 5, 3: 3, 4: 1}",0
222,False,"{'a': 0.6, 'e': 0.8008264083574366}",30,0,-125.8714877564437,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
223,False,"{'a': 0.6, 'e': 0.8000255819490791}",25,0,-103.9573556566986,"{0: 14, 1: 0, 2: 10, 3: 1, 4: 0}",0
224,False,"{'a': 0.6, 'e': 0.79922555636713}",20,0,-69.74911665107727,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
225,False,"{'a': 0.6, 'e': 0.7984263308107629}",25,9,-24.346041750032246,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
226,False,"{'a': 0.6, 'e': 0.7976279044799521}",20,0,-133.11188022852804,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
227,False,"{'a': 0.6, 'e': 0.7968302765754722}",25,0,-119.38723757560801,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
228,False,"{'a': 0.6, 'e': 0.7960334462988967}",30,0,-202.6065102147031,"{0: 19, 1: 2, 2: 4, 3: 1, 4: 4}",0
229,False,"{'a': 0.6, 'e': 0.7952374128525979}",35,0,-202.16948442924408,"{0: 24, 1: 1, 2: 6, 3: 0, 4: 4}",0
230,False,"{'a': 0.6, 'e': 0.7944421754397453}",35,0,-79.74155141202782,"{0: 25, 1: 0, 2: 9, 3: 1, 4: 0}",0
231,False,"{'a': 0.6, 'e': 0.7936477332643055}",20,10,-29.73376628387162,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
232,False,"{'a': 0.6, 'e': 0.7928540855310412}",25,0,-104.407930800498,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
233,False,"{'a': 0.6, 'e': 0.7920612314455101}",20,6,-35.03847840474264,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
234,False,"{'a': 0.6, 'e': 0.7912691702140646}",20,10,-29.604064852265555,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
235,False,"{'a': 0.6, 'e': 0.7904779010438505}",30,0,-125.99391998831507,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
236,False,"{'a': 0.6, 'e': 0.7896874231428067}",20,6,-111.56879629962647,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 2}",1
237,False,"{'a': 0.6, 'e': 0.7888977357196639}",30,0,-197.2276474351141,"{0: 18, 1: 2, 2: 5, 3: 2, 4: 3}",0
238,False,"{'a': 0.6, 'e': 0.7881088379839443}",35,0,-78.9042847855608,"{0: 28, 1: 2, 2: 2, 3: 2, 4: 1}",0
239,False,"{'a': 0.6, 'e': 0.7873207291459603}",20,14,-22.114382628230658,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
240,False,"{'a': 0.6, 'e': 0.7865334084168143}",25,5,-156.82741337798083,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",1
241,False,"{'a': 0.6, 'e': 0.7857468750083975}",20,0,-81.01058868352372,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
242,False,"{'a': 0.6, 'e': 0.7849611281333891}",25,0,-70.90613669970885,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
243,False,"{'a': 0.6, 'e': 0.7841761670052557}",20,2,-102.11840050347949,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 2}",1
244,False,"{'a': 0.6, 'e': 0.7833919908382505}",25,0,-64.02869429014243,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
245,False,"{'a': 0.6, 'e': 0.7826085988474122}",30,0,-146.47996534847812,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
246,False,"{'a': 0.6, 'e': 0.7818259902485648}",20,7,-27.66556209193372,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
247,False,"{'a': 0.6, 'e': 0.7810441642583162}",25,0,-52.54740724754447,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
248,False,"{'a': 0.6, 'e': 0.780263120094058}",20,12,11.747520925862945,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.6, 'e': 0.7794828569739639}",20,0,-81.62210445541204,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
250,False,"{'a': 0.6, 'e': 0.7787033741169899}",25,10,-38.30335679993683,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 0}",1
251,False,"{'a': 0.6, 'e': 0.7779246707428729}",20,0,-71.43085813947971,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
252,False,"{'a': 0.6, 'e': 0.7771467460721301}",25,0,-164.56956050572813,"{0: 13, 1: 4, 2: 4, 3: 2, 4: 2}",0
253,False,"{'a': 0.6, 'e': 0.7763695993260579}",25,0,-74.32172507645696,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
254,False,"{'a': 0.6, 'e': 0.7755932297267318}",20,0,-86.14212515385668,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
255,False,"{'a': 0.6, 'e': 0.7748176364970051}",25,0,-82.73130798119337,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
256,False,"{'a': 0.6, 'e': 0.7740428188605081}",20,2,-82.41707410685287,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 1}",1
257,False,"{'a': 0.6, 'e': 0.7732687760416476}",30,0,-137.18087236155216,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
258,False,"{'a': 0.6, 'e': 0.7724955072656059}",20,0,-85.34811976216422,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
259,False,"{'a': 0.6, 'e': 0.7717230117583403}",20,0,-59.14497041850416,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
260,False,"{'a': 0.6, 'e': 0.770951288746582}",25,0,-40.25427011243822,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
261,False,"{'a': 0.6, 'e': 0.7701803374578354}",35,0,-99.18241809743225,"{0: 25, 1: 3, 2: 5, 3: 1, 4: 1}",0
262,False,"{'a': 0.6, 'e': 0.7694101571203776}",20,0,-25.421848321287474,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
263,False,"{'a': 0.6, 'e': 0.7686407469632572}",30,12,-30.303519801499395,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
264,False,"{'a': 0.6, 'e': 0.767872106216294}",25,0,-142.4826592500322,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
265,False,"{'a': 0.6, 'e': 0.7671042341100777}",30,0,-133.96024053126814,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
266,False,"{'a': 0.6, 'e': 0.7663371298759676}",25,0,-237.2510791946238,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 5}",0
267,False,"{'a': 0.6, 'e': 0.7655707927460916}",20,9,-47.33469808058528,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
268,False,"{'a': 0.6, 'e': 0.7648052219533455}",20,0,-29.163967340617468,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
269,False,"{'a': 0.6, 'e': 0.7640404167313921}",30,0,-84.76129015152355,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
270,False,"{'a': 0.6, 'e': 0.7632763763146607}",20,10,-45.203559628295515,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
271,False,"{'a': 0.6, 'e': 0.7625130999383462}",20,0,-71.17710383605676,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
272,False,"{'a': 0.6, 'e': 0.7617505868384078}",20,6,-43.87917634257374,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
273,False,"{'a': 0.6, 'e': 0.7609888362515693}",20,0,-57.140448724326355,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
274,False,"{'a': 0.6, 'e': 0.7602278474153178}",30,0,-45.891027806419544,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
275,False,"{'a': 0.6, 'e': 0.7594676195679024}",20,0,-107.77520080644348,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
276,False,"{'a': 0.6, 'e': 0.7587081519483345}",25,0,-24.746437553862897,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
277,False,"{'a': 0.6, 'e': 0.7579494437963862}",20,0,-111.88712207233844,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
278,False,"{'a': 0.6, 'e': 0.7571914943525898}",25,2,-65.71293742453163,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 1}",1
279,False,"{'a': 0.6, 'e': 0.7564343028582372}",20,0,-51.94171099875186,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
280,False,"{'a': 0.6, 'e': 0.755677868555379}",25,0,-1.8528130352297105,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
281,False,"{'a': 0.6, 'e': 0.7549221906868236}",20,0,-48.596739263991296,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
282,False,"{'a': 0.6, 'e': 0.7541672684961368}",25,5,-52.46894802248937,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
283,False,"{'a': 0.6, 'e': 0.7534131012276407}",30,0,-140.65938133139284,"{0: 18, 1: 2, 2: 7, 3: 2, 4: 1}",0
284,False,"{'a': 0.6, 'e': 0.752659688126413}",20,0,-37.45331464211771,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
285,False,"{'a': 0.6, 'e': 0.7519070284382866}",20,0,-19.146149744704896,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
286,False,"{'a': 0.6, 'e': 0.7511551214098483}",20,0,-98.5358864137606,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
287,False,"{'a': 0.6, 'e': 0.7504039662884385}",25,0,-131.51816035147183,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
288,False,"{'a': 0.6, 'e': 0.7496535623221501}",20,0,-76.82459030414859,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
289,False,"{'a': 0.6, 'e': 0.7489039087598279}",20,0,-106.28882230048431,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
290,False,"{'a': 0.6, 'e': 0.7481550048510681}",25,0,-69.02249426687167,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
291,False,"{'a': 0.6, 'e': 0.747406849846217}",20,0,-43.41823713011318,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
292,False,"{'a': 0.6, 'e': 0.7466594429963708}",25,13,-1.8633461774826734,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
293,False,"{'a': 0.6, 'e': 0.7459127835533744}",25,0,-17.541315177322495,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
294,False,"{'a': 0.6, 'e': 0.745166870769821}",25,0,-53.20160102385412,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
295,False,"{'a': 0.6, 'e': 0.7444217038990512}",20,0,-33.05698710229572,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
296,False,"{'a': 0.6, 'e': 0.7436772821951522}",20,0,-50.66680856215825,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
297,False,"{'a': 0.6, 'e': 0.742933604912957}",20,0,-98.58408207839658,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
298,False,"{'a': 0.6, 'e': 0.7421906713080441}",25,14,5.93426210354461,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.6, 'e': 0.741448480636736}",25,10,-115.37665862543747,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 2}",1
300,False,"{'a': 0.6, 'e': 0.7407070321560992}",20,0,-135.46901352744777,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
301,False,"{'a': 0.6, 'e': 0.7399663251239431}",25,0,-40.49119381556584,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
302,False,"{'a': 0.6, 'e': 0.7392263587988193}",25,0,-152.08049643566372,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 4}",0
303,False,"{'a': 0.6, 'e': 0.7384871324400204}",30,5,-103.32700610566015,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",1
304,False,"{'a': 0.6, 'e': 0.7377486453075803}",20,0,-80.68547416017068,"{0: 13, 1: 1, 2: 3, 3: 3, 4: 0}",0
305,False,"{'a': 0.6, 'e': 0.7370108966622728}",30,10,-47.88954930194684,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
306,False,"{'a': 0.6, 'e': 0.7362738857656105}",35,0,-67.34811866047107,"{0: 27, 1: 4, 2: 2, 3: 1, 4: 1}",0
307,False,"{'a': 0.6, 'e': 0.7355376118798449}",25,0,-132.71922030808028,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
308,False,"{'a': 0.6, 'e': 0.7348020742679651}",20,2,-83.29738943256267,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 1}",1
309,False,"{'a': 0.6, 'e': 0.734067272193697}",25,13,9.026882593419685,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.6, 'e': 0.7333332049215034}",30,1,-48.543313132530486,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 0}",1
311,False,"{'a': 0.6, 'e': 0.7325998717165819}",20,0,-27.172281995949508,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
312,False,"{'a': 0.6, 'e': 0.7318672718448653}",20,0,-28.778413392525213,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
313,False,"{'a': 0.6, 'e': 0.7311354045730205}",25,20,10.532871217815712,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.6, 'e': 0.7304042691684475}",35,0,-129.51785325792312,"{0: 24, 1: 4, 2: 4, 3: 1, 4: 2}",0
315,False,"{'a': 0.6, 'e': 0.729673864899279}",30,0,-180.89162589700453,"{0: 21, 1: 0, 2: 5, 3: 0, 4: 4}",0
316,False,"{'a': 0.6, 'e': 0.7289441910343797}",25,0,-52.66499984814697,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
317,False,"{'a': 0.6, 'e': 0.7282152468433454}",20,0,-90.82093580124145,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
318,False,"{'a': 0.6, 'e': 0.727487031596502}",20,14,1.4302712727594151,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.6, 'e': 0.7267595445649054}",35,0,-201.12774341337263,"{0: 23, 1: 1, 2: 7, 3: 0, 4: 4}",0
320,False,"{'a': 0.6, 'e': 0.7260327850203405}",30,15,-33.72185827131826,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 0}",1
321,False,"{'a': 0.6, 'e': 0.7253067522353203}",25,1,-70.16591651703837,"{0: 19, 1: 3, 2: 0, 3: 0, 4: 2}",1
322,False,"{'a': 0.6, 'e': 0.7245814454830849}",20,5,5.937774365962679,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.6, 'e': 0.7238568640376019}",25,12,-44.85864179779841,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
324,False,"{'a': 0.6, 'e': 0.7231330071735642}",30,0,-27.951760427585803,"{0: 25, 1: 0, 2: 4, 3: 1, 4: 0}",1
325,False,"{'a': 0.6, 'e': 0.7224098741663907}",20,12,-13.93774096864971,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
326,False,"{'a': 0.6, 'e': 0.7216874642922243}",20,0,-68.31281423051996,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
327,False,"{'a': 0.6, 'e': 0.7209657768279321}",20,4,-59.16821957593471,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
328,False,"{'a': 0.6, 'e': 0.7202448110511042}",20,0,-122.93208035543017,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
329,False,"{'a': 0.6, 'e': 0.719524566240053}",25,0,-79.26187662386202,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
330,False,"{'a': 0.6, 'e': 0.718805041673813}",30,5,-19.623197212806105,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",1
331,False,"{'a': 0.6, 'e': 0.7180862366321391}",20,0,-112.25846160576957,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
332,False,"{'a': 0.6, 'e': 0.7173681503955069}",20,0,-55.04665437089703,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
333,False,"{'a': 0.6, 'e': 0.7166507822451115}",20,0,-38.42235481871403,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
334,False,"{'a': 0.6, 'e': 0.7159341314628663}",20,7,-64.91998991338943,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
335,False,"{'a': 0.6, 'e': 0.7152181973314035}",25,0,-59.3858217638515,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
336,False,"{'a': 0.6, 'e': 0.7145029791340721}",30,0,-149.95384628510985,"{0: 19, 1: 1, 2: 7, 3: 1, 4: 2}",0
337,False,"{'a': 0.6, 'e': 0.713788476154938}",30,0,-22.92157032067746,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
338,False,"{'a': 0.6, 'e': 0.7130746876787831}",30,0,-231.24123087352027,"{0: 18, 1: 2, 2: 4, 3: 2, 4: 4}",0
339,False,"{'a': 0.6, 'e': 0.7123616129911043}",25,0,-98.51826297502187,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
340,False,"{'a': 0.6, 'e': 0.7116492513781132}",25,0,-121.79070333213701,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
341,False,"{'a': 0.6, 'e': 0.7109376021267351}",20,8,-89.11414593915751,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 2}",1
342,False,"{'a': 0.6, 'e': 0.7102266645246084}",20,0,-20.042978621158277,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
343,False,"{'a': 0.6, 'e': 0.7095164378600838}",25,0,-80.96871060379435,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
344,False,"{'a': 0.6, 'e': 0.7088069214222237}",25,0,-144.81219980990437,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
345,False,"{'a': 0.6, 'e': 0.7080981145008014}",30,10,-30.640597361134812,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",1
346,False,"{'a': 0.6, 'e': 0.7073900163863006}",20,2,-25.99161031693105,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
347,False,"{'a': 0.6, 'e': 0.7066826263699143}",25,3,-75.7321390575816,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
348,False,"{'a': 0.6, 'e': 0.7059759437435444}",20,9,-58.0191801620378,"{0: 6, 1: 3, 2: 1, 3: 0, 4: 1}",1
349,False,"{'a': 0.6, 'e': 0.7052699677998009}",25,8,-60.88501757557928,"{0: 10, 1: 3, 2: 2, 3: 2, 4: 0}",1
350,False,"{'a': 0.6, 'e': 0.704564697832001}",30,0,-132.05037701508277,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
351,False,"{'a': 0.6, 'e': 0.7038601331341691}",25,8,-15.908791173995965,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
352,False,"{'a': 0.6, 'e': 0.7031562730010349}",20,9,-81.72141035794223,"{0: 6, 1: 0, 2: 3, 3: 1, 4: 1}",1
353,False,"{'a': 0.6, 'e': 0.7024531167280339}",20,0,-80.0685330909216,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
354,False,"{'a': 0.6, 'e': 0.7017506636113058}",30,0,-125.53010787621176,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
355,False,"{'a': 0.6, 'e': 0.7010489129476946}",35,1,-28.52425104955637,"{0: 27, 1: 2, 2: 4, 3: 1, 4: 0}",1
356,False,"{'a': 0.6, 'e': 0.7003478640347468}",20,0,-76.84566770669097,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
357,False,"{'a': 0.6, 'e': 0.6996475161707121}",25,10,-90.93465299952771,"{0: 8, 1: 0, 2: 6, 3: 0, 4: 1}",1
358,False,"{'a': 0.6, 'e': 0.6989478686545414}",25,0,-122.67222276200725,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
359,False,"{'a': 0.6, 'e': 0.6982489207858869}",35,0,-101.94682150678905,"{0: 26, 1: 1, 2: 5, 3: 2, 4: 1}",0
360,False,"{'a': 0.6, 'e': 0.6975506718651009}",25,0,-73.4833720054378,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
361,False,"{'a': 0.6, 'e': 0.6968531211932358}",20,0,-45.55396674009162,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
362,False,"{'a': 0.6, 'e': 0.6961562680720426}",25,3,-67.14732673157593,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 1}",1
363,False,"{'a': 0.6, 'e': 0.6954601118039706}",20,0,-97.12068846196657,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
364,False,"{'a': 0.6, 'e': 0.6947646516921666}",25,0,-21.068711791086887,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
365,False,"{'a': 0.6, 'e': 0.6940698870404745}",25,0,-103.01965317606165,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
366,False,"{'a': 0.6, 'e': 0.693375817153434}",20,0,-5.482277412304459,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
367,False,"{'a': 0.6, 'e': 0.6926824413362805}",30,7,-58.90612309576498,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 0}",1
368,False,"{'a': 0.6, 'e': 0.6919897588949442}",20,0,-26.445032994875138,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
